Treningens start;Treningens slutt;Øvelse;Vekt;Repetisjoner;Notater;Kcal;Avstand;Varighet;Kategori;Navn;Kroppsvekt
2022-11-30 07:09;2022-11-30 08:02;"Lateral Shoulder Pull";2.5;12;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Lateral Shoulder Pull";5;6;"4 half reps";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Lateral Shoulder Pull";5;6;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Pushdowns";17.5;10;"";;;;Triceps;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Pushdowns";21.25;7;"";;;;Triceps;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Pushdowns";20;9;"";;;;Triceps;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Skulderløft med håndvekter";6;8;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Skulderløft med håndvekter";6;10;"6 half reps";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Skulderløft med håndvekter";6;12;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Cable Crossovers";5;10;"";;;;Bryst;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Cable Crossovers";5;10;"";;;;Bryst;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Cable Crossovers";7.5;10;"";;;;Bryst;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Shrug";60;10;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Shrug";80;8;"";;;;Skuldre;"Shoulder/Arms";
2022-11-30 07:09;2022-11-30 08:02;"Shrug";80;8;"";;;;Skuldre;"Shoulder/Arms";
2022-11-28 09:00;2022-11-28 09:40;"Squat";40;10;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Squat";70;5;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Squat";70;5;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Squat";70;5;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Markløft med strake ben";60;8;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Markløft med strake ben";60;8;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Markløft med strake ben";60;8;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Benstrekk";47;10;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Benstrekk";47;;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Benstrekk";;;"";;;;Ben;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Skulderpress med håndvekter";17.5;10;"";;;;Skuldre;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"Legs";
2022-11-28 09:00;2022-11-28 09:40;"Skulderpress med håndvekter";20;7;"";;;;Skuldre;"Legs";
2022-11-24 14:27;;"Markløft";60;10;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Roing med vektstang";60;8;"Cable";;;;Rygg;"Pull";
2022-11-24 14:27;;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-24 14:27;;"Militærpress";30;10;"Sested";;;;Skuldre;"Pull";
2022-11-24 14:27;;"Militærpress";40;8;"";;;;Skuldre;"Pull";
2022-11-24 14:27;;"Militærpress";40;;"";;;;Skuldre;"Pull";
2022-11-24 14:27;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-24 14:27;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-24 14:27;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-23 07:36;2022-11-23 08:49;"Benkpress";30;15;"DB";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Benkpress";50;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Benkpress";50;9;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Benkpress";50;8;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skrå benkpress med håndvekter";15;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skrå benkpress med håndvekter";20;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skrå benkpress med håndvekter";20;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Pushdowns";15;10;"FullROM";;;;Triceps;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Pushdowns";17.5;9;"";;;;Triceps;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skulderløft med håndvekter";2.5;10;"Cable";;;;Skuldre;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skulderløft med håndvekter";2.5;10;"";;;;Skuldre;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Skulderløft med håndvekter";2.5;10;"";;;;Skuldre;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Tricepsstrekk";7.5;10;"";;;;Triceps;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Tricepsstrekk";17.5;8;"";;;;Triceps;"Push";
2022-11-23 07:36;2022-11-23 08:49;"Tricepsstrekk";12.5;10;"";;;;Triceps;"Push";
2022-11-16 08:58;2022-11-16 08:59;"Squat";40;10;"Machine";;;;Ben;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Squat";70;5;"";;;;Ben;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Squat";75;5;"";;;;Ben;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Squat";75;5;"";;;;Ben;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Roing med vektstang";60;8;"Cable";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Nedtrekk";42;10;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Nedtrekk";50;10;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Nedtrekk";60;;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Nedtrekk";;;"";;;;Rygg;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Skulderpress med håndvekter";15;8;"";;;;Skuldre;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Skulderpress med håndvekter";17.5;8;"";;;;Skuldre;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Skulderpress med håndvekter";17.5;8;"";;;;Skuldre;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Skulderpress med håndvekter";;;"";;;;Skuldre;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Bicepsløft med vektstang";8;10;"";;;;Biceps;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Bicepsløft med vektstang";8;8;"";;;;Biceps;"Pull";
2022-11-16 08:58;2022-11-16 08:59;"Bicepsløft med vektstang";8;8;"";;;;Biceps;"Pull";
2022-11-16 08:58;;"Benkpress";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Benkpress";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Benkpress";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Benkpress";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Skrå benkpress med håndvekter";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Skrå benkpress med håndvekter";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Skrå benkpress med håndvekter";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Pushdowns";;;"";;;;Triceps;"Push";
2022-11-16 08:58;;"Pushdowns";;;"";;;;Triceps;"Push";
2022-11-16 08:58;;"Pushdowns";;;"";;;;Triceps;"Push";
2022-11-16 08:58;;"Skulderløft med håndvekter";;;"";;;;Skuldre;"Push";
2022-11-16 08:58;;"Skulderløft med håndvekter";;;"";;;;Skuldre;"Push";
2022-11-16 08:58;;"Skulderløft med håndvekter";;;"";;;;Skuldre;"Push";
2022-11-16 08:58;;"Cable Crossovers";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Cable Crossovers";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Cable Crossovers";;;"";;;;Bryst;"Push";
2022-11-16 08:58;;"Tricepsstrekk";;;"";;;;Triceps;"Push";
2022-11-16 08:58;;"Tricepsstrekk";;;"";;;;Triceps;"Push";
2022-11-16 08:58;;"Tricepsstrekk";;;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Benkpress";30;15;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Benkpress";40;7;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Benkpress";40;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Benkpress";40;12;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skrå benkpress med håndvekter";16;8;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skrå benkpress med håndvekter";18;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skrå benkpress med håndvekter";20;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skulderløft med håndvekter";20;10;"";;;;Skuldre;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skulderløft med håndvekter";20;10;"";;;;Skuldre;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Skulderløft med håndvekter";20;10;"";;;;Skuldre;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Cable Crossovers";10;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Cable Crossovers";7.5;10;"";;;;Bryst;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Tricepsstrekk";7.5;10;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Tricepsstrekk";17.5;8;"";;;;Triceps;"Push";
2022-11-15 08:00;2022-11-15 08:37;"Tricepsstrekk";12.5;10;"";;;;Triceps;"Push";
2022-11-11 07:42;;"Markløft";60;10;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med håndvekt";;;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med håndvekt";;;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med håndvekt";;;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Roing med håndvekt";;;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-11 07:42;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-11 07:42;;"Bicepsløft med vektstang";;;"";;;;Biceps;"Pull";
2022-11-11 07:42;;"Nedtrekk";42;10;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Nedtrekk";50;10;"";;;;Rygg;"Pull";
2022-11-11 07:42;;"Nedtrekk";60;;"";;;;Rygg;"Pull";
2022-11-09 06:55;2022-11-09 07:49;"Benkpress";30;15;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Benkpress";50;7;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Benkpress";50;8;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Benkpress";50;8;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Skulderpress med håndvekter";15;8;"";;;;Skuldre;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Skulderpress med håndvekter";17.5;8;"";;;;Skuldre;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Skulderpress med håndvekter";17.5;8;"";;;;Skuldre;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";7.5;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";17.5;8;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";12.5;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Cable Crossovers";10;10;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Cable Crossovers";7.5;10;"";;;;Bryst;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";10;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";15;10;"";;;;Triceps;"Push";
2022-11-09 06:55;2022-11-09 07:49;"Tricepsstrekk";15;10;"";;;;Triceps;"Push";
2022-11-07 07:28;;"Squat";40;10;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Squat";70;5;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Squat";75;5;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Squat";75;5;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Militærpress";20;10;"";;;;Skuldre;"Legs";
2022-11-07 07:28;;"Militærpress";30;8;"";;;;Skuldre;"Legs";
2022-11-07 07:28;;"Militærpress";30;6;"";;;;Skuldre;"Legs";
2022-11-07 07:28;;"Markløft med strake ben";60;8;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Markløft med strake ben";70;8;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Markløft med strake ben";70;8;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Benstrekk";47;10;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Benstrekk";47;;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Benstrekk";;;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Lårcurl";;;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Lårcurl";;;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Lårcurl";;;"";;;;Ben;"Legs";
2022-11-07 07:28;;"Lårcurl";;;"";;;;Ben;"Legs";
2022-11-02 07:51;2022-11-02 08:46;"Benkpress";20;15;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Benkpress";48;10;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Benkpress";48;10;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Benkpress";48;10;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderpress med håndvekter";16;8;"";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Pushdowns";17.5;10;"";;;;Triceps;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderløft med håndvekter";20;10;"Skullkrusher";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderløft med håndvekter";20;10;"";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Skulderløft med håndvekter";20;10;"";;;;Skuldre;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Cable Crossovers";18;10;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Cable Crossovers";14;10;"";;;;Bryst;"Push";
2022-11-02 07:51;2022-11-02 08:46;"Cable Crossovers";14;10;"";;;;Bryst;"Push";
2022-10-31 07:03;2022-10-31 07:52;"Markløft";60;10;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Markløft";120;5;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Nedtrekk";42;10;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Nedtrekk";50;10;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Nedtrekk";60;6;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med håndvekt";25;8;"Bent bar";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med håndvekt";39;10;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Roing med håndvekt";39;10;"";;;;Rygg;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Bicepsløft med vektstang";8;10;"";;;;Biceps;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Bicepsløft med vektstang";8;8;"";;;;Biceps;"Pull";
2022-10-31 07:03;2022-10-31 07:52;"Bicepsløft med vektstang";8;8;"";;;;Biceps;"Pull";
2022-10-28 09:12;;"Squat";40;10;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Squat";65;5;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Squat";70;5;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Squat";75;5;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Militærpress";20;10;"";;;;Skuldre;"Legs";
2022-10-28 09:12;;"Militærpress";35;6;"";;;;Skuldre;"Legs";
2022-10-28 09:12;;"Militærpress";35;6;"";;;;Skuldre;"Legs";
2022-10-28 09:12;;"Militærpress";35;7;"";;;;Skuldre;"Legs";
2022-10-28 09:12;;"Markløft med strake ben";60;8;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Markløft med strake ben";70;8;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Markløft med strake ben";70;8;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Lårcurl";32;10;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Lårcurl";39;;"";;;;Ben;"Legs";
2022-10-28 09:12;;"Lårcurl";;;"";;;;Ben;"Legs";
2022-10-26 07:36;2022-10-26 08:20;"Benkpress";28;10;"DB";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Benkpress";40;10;"";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Benkpress";48;10;"";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Benkpress";48;10;"";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderpress med håndvekter";16;8;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Pushdowns";12.5;10;"";;;;Triceps;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Pushdowns";15;10;"";;;;Triceps;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Pushdowns";15;8;"";;;;Triceps;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderløft med håndvekter";15;10;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderløft med håndvekter";17.5;12;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Skulderløft med håndvekter";17.5;10;"";;;;Skuldre;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Cable Crossovers";7.5;10;"Mid";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Cable Crossovers";7.5;10;"Upper";;;;Bryst;"Push";
2022-10-26 07:36;2022-10-26 08:20;"Cable Crossovers";5;10;"Lower";;;;Bryst;"Push";
2022-10-25 07:15;2022-10-25 08:01;"Markløft";60;6;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Markløft";110;5;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med vektstang";60;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Nedtrekk";45;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Nedtrekk";45;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Nedtrekk";45;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med håndvekt";25;8;"Seated";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med håndvekt";32;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Roing med håndvekt";32;8;"";;;;Rygg;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Bicepsløft med vektstang";6;10;"";;;;Biceps;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Bicepsløft med vektstang";10;8;"";;;;Biceps;"Pull";
2022-10-25 07:15;2022-10-25 08:01;"Bicepsløft med vektstang";8;8;"";;;;Biceps;"Pull";
2022-10-18 08:26;2022-10-18 09:05;"Squat";40;8;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Squat";65;5;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Squat";70;5;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Squat";70;5;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Markløft med strake ben";60;10;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Markløft med strake ben";80;6;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Markløft med strake ben";80;6;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Militærpress";25;10;"";;;;Skuldre;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Militærpress";30;8;"";;;;Skuldre;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Militærpress";35;5;"";;;;Skuldre;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Militærpress";35;5;"";;;;Skuldre;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Benstrekk";41;10;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Lårcurl";32;10;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Lårcurl";39;9;"";;;;Ben;"Legs";
2022-10-18 08:26;2022-10-18 09:05;"Lårcurl";32;10;"";;;;Ben;"Legs";
2022-10-12 09:02;2022-10-12 09:46;"Benkpress";40;10;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Benkpress";50;5;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Benkpress";55;5;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Benkpress";55;5;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Skulderpress med håndvekter";18;8;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Pushdowns";15;8;"";;;;Triceps;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Pushdowns";15;8;"";;;;Triceps;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Pushdowns";15;8;"";;;;Triceps;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Oppreist roing";12.5;10;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Oppreist roing";17.5;10;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Oppreist roing";15;10;"";;;;Skuldre;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Cable Crossovers";5;10;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Cable Crossovers";7.5;10;"";;;;Bryst;"Push";
2022-10-12 09:02;2022-10-12 09:46;"Cable Crossovers";7.5;10;"";;;;Bryst;"Push";
2022-10-10 11:38;2022-10-10 12:19;"Markløft";60;10;"";;;;Rygg;"Pull";
2022-10-10 11:38;2022-10-10 12:19;"Markløft";110;5;"";;;;Rygg;"Pull";
